"id","lang","lang_key","lang_value","created_at","updated_at"
"8163","en","affiliate_informations","Affiliate Informations
","19/9/2023 08:20:12","19/9/2023 08:20:12"
"8164","en","your_name","Your Name
","19/9/2023 08:20:12","19/9/2023 08:20:12"
"8165","en","your_email","Your Email
","19/9/2023 08:20:12","19/9/2023 08:20:12"
"8166","en","full_address","Full Address
","19/9/2023 08:20:13","19/9/2023 08:20:13"
"8167","en","has_been","Has Been
","19/9/2023 08:20:13","17/7/2024 06:53:59"
"8168","en","no_of_click","No Of Click
","17/7/2024 06:53:59","17/7/2024 06:53:59"
"8169","en","completed_delivery","Completed Delivery
","17/7/2024 06:53:59","17/7/2024 06:53:59"
"8170","en","pending_delivery","Pending Delivery
","17/7/2024 06:53:59","17/7/2024 06:53:59"
"8171","en","total_collected","Total Collected
","17/7/2024 06:53:59","17/7/2024 06:53:59"
"8172","en","earnings_list","Earnings List
","17/7/2024 06:53:59","17/7/2024 06:53:59"
"8173","en","collections_list","Collections List
","17/7/2024 06:53:59","17/7/2024 06:53:59"
"8174","en","total_earnings","Total Earnings
","17/7/2024 06:53:59","17/7/2024 06:53:59"
"8175","en","picked_up","Picked Up
","17/7/2024 06:53:59","17/7/2024 06:53:59"
"8176","en","assigned_delivery_history","Assigned Delivery History
","17/7/2024 06:53:59","17/7/2024 06:53:59"
"8177","en","picked_up_delivery_history","Picked Up Delivery History
","17/7/2024 06:53:59","17/7/2024 06:53:59"
"8178","en","on_the_way_delivery_history","On The Way Delivery History
","17/7/2024 06:53:59","17/7/2024 06:53:59"
"8179","en","assigned_delivery","Assigned Delivery
","17/7/2024 06:54:00","17/7/2024 06:54:00"
"8180","en","assigned_deliveries","Assigned Deliveries
","17/7/2024 06:54:00","17/7/2024 06:54:00"
"8181","en","completed_deliveries","Completed Deliveries
","17/7/2024 06:54:00","17/7/2024 06:54:00"
"8182","en","picked_up_delivery","Picked Up Delivery
","17/7/2024 06:54:00","17/7/2024 06:54:00"
"8183","en","picked_up_deliveries","Picked Up Deliveries
","17/7/2024 06:54:00","17/7/2024 06:54:00"
"8184","en","on_the_way_delivery","On The Way Delivery
","17/7/2024 06:54:00","17/7/2024 06:54:00"
"8185","en","on_the_way_deliveries","On The Way Deliveries
","17/7/2024 06:54:00","17/7/2024 06:54:00"
"8186","en","pending_deliveries","Pending Deliveries
","17/7/2024 06:54:00","17/7/2024 06:54:00"
"8187","en","cancelled_delivery","Cancelled Delivery
","17/7/2024 06:54:00","17/7/2024 06:54:00"
"8188","en","cancelled_deliveries","Cancelled Deliveries
","17/7/2024 06:54:00","17/7/2024 06:54:00"
"8189","en","request_to_cancel","Request To Cancel
","17/7/2024 06:54:00","17/7/2024 06:54:00"
"8190","en","total_collection","Total Collection
","17/7/2024 06:54:00","17/7/2024 06:54:00"
"8191","en","registration_for_affiliate_is_successful","Registration For Affiliate Is Successful
","17/7/2024 06:54:00","17/7/2024 06:54:00"
"8192","en","please_wait_for_admin_approval","Please Wait For Admin Approval
","17/7/2024 06:54:00","17/7/2024 06:54:00"
"8193","en","copy_the_promote_link","Copy The Promote Link
","17/7/2024 06:54:00","17/7/2024 06:54:00"
"8194","en","link_copied_successfully","Link Copied Successfully
","17/7/2024 06:54:00","17/7/2024 06:54:00"
"8195","en","collection_history","Collection History
","17/7/2024 06:54:00","17/7/2024 06:54:00"
"8196","en","please_login_as_a_customer_first_to_add_product_to_the_cart","Please login as a customer first to add product to the cart
","17/7/2024 06:54:00","17/7/2024 06:54:00"
"8197","en","delivery_boy_login_page","Delivery boy login page
","17/7/2024 06:54:01","17/7/2024 06:54:01"
"8198","en","this_is_only_for_delivery_boy_login","This is only for delivery boy login
","17/7/2024 06:54:01","17/7/2024 06:54:01"
"8199","en","reorder","Reorder
","17/7/2024 06:54:01","17/7/2024 06:54:01"
"8200","en","pickup_point","Pickup Point
","17/7/2024 06:54:01","17/7/2024 06:54:01"
"8201","en","home_delivery","Home Delivery
","17/7/2024 06:54:01","17/7/2024 06:54:01"
"8202","en","pickup","Pickup
","17/7/2024 06:54:01","17/7/2024 06:54:01"
"8203","en","contact_to_seller","Contact to seller
","17/7/2024 06:54:01","17/7/2024 06:54:01"
"8204","en","pickup_available","Pickup Available
","17/7/2024 06:54:01","17/7/2024 06:54:01"
"8205","en","view_pickup_policy","View Pickup Policy
","17/7/2024 06:54:01","17/7/2024 06:54:01"
"8206","en","myfatoorah","MyFatoorah
","17/7/2024 06:54:05","15/12/2024 10:53:09"
"8207","en","phonepe","Phonepe
","17/7/2024 06:54:05","17/7/2024 06:55:05"
"8208","en","payhere","Payhere
","17/7/2024 06:54:05","17/7/2024 06:55:06"
"8209","en","bank_informations","Bank Informations
","15/12/2024 10:53:09","15/12/2024 10:53:09"
"8210","en","convert_to_wallet","Convert To Wallet
","15/12/2024 10:53:09","15/12/2024 10:53:09"
"8211","en","affiliate_balance_convert_to_wallet","Affiliate Balance Convert To Wallet
","15/12/2024 10:53:09","15/12/2024 10:53:09"
"8212","en","login_as_a_delivery_boy","Login As A Delivery Boy
","15/12/2024 10:53:09","15/12/2024 10:53:09"
"8213","en","search_in_menu","Search in menu","15/12/2024 10:53:23","15/12/2024 10:53:23"
"8214","en","delivery_boy","Delivery Boy","15/12/2024 10:53:23","15/12/2024 10:53:23"
"8215","en","all_delivery_boy","All Delivery Boy","15/12/2024 10:53:23","15/12/2024 10:53:23"
"8216","en","add_delivery_boy","Add Delivery Boy","15/12/2024 10:53:23","15/12/2024 10:53:23"
"8217","en","delivery_boy_configurations","Delivery Boy Configurations","15/12/2024 10:53:23","15/12/2024 10:53:23"
"8218","en","cancel_request","Cancel Request","15/12/2024 10:53:23","15/12/2024 10:53:23"
"8219","en","payment_histories","Payment Histories","15/12/2024 10:53:23","15/12/2024 10:53:23"
"8220","en","collections_histories","Collections Histories","15/12/2024 10:53:23","15/12/2024 10:53:23"
"8221","en","pickup_points","Pickup Points","15/12/2024 10:53:23","15/12/2024 10:53:23"
"8222","en","pickup_point_activation","Pickup Point Activation","15/12/2024 10:53:52","15/12/2024 10:53:52"
"8223","en","confirm_with_wallet","Confirm with Wallet","15/12/2024 10:53:54","15/12/2024 10:53:54"
"8224","en","bulk_action","Bulk Action","15/12/2024 10:54:00","15/12/2024 10:54:00"
"8225","en","delete_selection","Delete selection","15/12/2024 10:54:00","15/12/2024 10:54:00"
"8226","en","are_you_sure_to_delete_these_files","Are you sure to delete these files?","15/12/2024 10:54:00","15/12/2024 10:54:00"
"8227","en","all_delivery_boys","All Delivery Boys","15/12/2024 10:54:20","15/12/2024 10:54:20"
"8228","en","add_new_delivery_boy","Add New Delivery Boy","15/12/2024 10:54:20","15/12/2024 10:54:20"
"8229","en","delivery_boys","Delivery Boys","15/12/2024 10:54:20","15/12/2024 10:54:20"
"8230","en","earning","Earning","15/12/2024 10:54:20","15/12/2024 10:54:20"
"8231","en","collection","Collection","15/12/2024 10:54:20","15/12/2024 10:54:20"
"8232","en","do_you_really_want_to_ban_this_delivery_boy","Do you really want to ban this delivery boy?","15/12/2024 10:54:20","15/12/2024 10:54:20"
"8233","en","do_you_really_want_to_unban_this_delivery_boy","Do you really want to unban this delivery boy?","15/12/2024 10:54:20","15/12/2024 10:54:20"
"8234","en","generate_sitemap","Generate Sitemap","15/12/2024 10:55:48","15/12/2024 10:55:48"
"8235","en","set_cookie_message","Set Cookie Message","15/12/2024 10:55:48","15/12/2024 10:55:48"
"8236","en","cookie_title","Cookie Title","15/12/2024 10:55:48","15/12/2024 10:55:48"
"8237","en","cookie_content","Cookie Content","15/12/2024 10:55:48","15/12/2024 10:55:48"
"8238","en","you_can_not_login_from_here_this_panel_is_only_for_customer","You can not login from here. This panel is only for customer","15/12/2024 11:10:02","15/12/2024 11:10:02"
"8239","en","select_all","Select All","15/12/2024 12:01:42","15/12/2024 12:01:42"
"8240","en","current_stock","Current Stock","15/12/2024 13:17:08","15/12/2024 13:17:08"
"8241","en","enable_for_pickup_point","Enable for pickup point","15/12/2024 13:17:08","15/12/2024 13:17:08"
"8242","en","myfatoorah_credential","MyFatoorah Credential","15/12/2024 14:11:14","15/12/2024 14:11:14"
"8243","en","myfatoorah_token","MYFATOORAH TOKEN","15/12/2024 14:11:14","15/12/2024 14:11:14"
"8244","en","myfatoorah_country_iso","MYFATOORAH COUNTRY ISO","15/12/2024 14:11:14","15/12/2024 14:11:14"
"8245","en","phonepe_credential","Phonepe Credential","15/12/2024 14:11:14","15/12/2024 14:11:14"
"8246","en","phonepe_merchant_id","PHONEPE MERCHANT ID","15/12/2024 14:11:14","15/12/2024 14:11:14"
"8247","en","phonepe_salt_key","PHONEPE_SALT KEY","15/12/2024 14:11:15","15/12/2024 14:11:15"
"8248","en","phonepesalt_key","PHONEPESALT KEY","15/12/2024 14:11:15","15/12/2024 14:11:15"
"8249","en","phonepe_salt_index","PHONEPE SALT INDEX","15/12/2024 14:11:15","15/12/2024 14:11:15"
"8250","en","order_paid","Order Paid","15/12/2024 14:12:52","15/12/2024 14:12:52"
"8251","en","order_cancelled","Order Cancelled","15/12/2024 14:12:52","15/12/2024 14:12:52"
"8252","en","customer_login_page_banner__link","Customer login page banner & link","15/12/2024 23:09:42","15/12/2024 23:09:42"
"8253","en","delivery_boy_login_page_banner__link","Delivery boy login page banner & link","15/12/2024 23:09:42","15/12/2024 23:09:42"
"8254","en","language_has_been_updated_successfully","Language has been updated successfully","15/12/2024 23:10:14","15/12/2024 23:10:14"
